日期,GAR,trio,V8,豆粕动量,小票
2025-12-22,112.93446681385426,120.20247100731763,106.04285665790059,126.88345029543204,104.58430321127825
2025-12-23,113.0367466433739,120.1128625024398,106.65205474420105,128.5910606032667,102.85788930290296
2025-12-24,113.17568577358512,120.25580429390861,108.5066042652573,128.63108271985658,102.96062033965813
2025-12-25,113.00211474918385,120.25827061636214,108.49158837937392,127.6171890995798,103.70395071399803
2025-12-26,113.48167446793971,120.49326456491389,108.24055137255488,128.73780836409622,102.76673247993797
2025-12-29,112.95599776063645,121.65138663944894,108.26750722397574,127.64796862533163,101.11368275283463
2025-12-30,112.23877353486775,121.8944991972434,109.04560242211005,126.29795707242081,101.0257126096298
2025-12-31,111.55965249632077,121.89243339120162,107.66563399060244,125.1482467840959,100.8986038981247
2026-01-05,112.88035848253921,122.16324650263827,111.18845957624866,128.79859470947468,102.54632612963681
2026-01-06,113.04857703897693,122.83018341050614,112.99898206607534,129.6622244210286,103.8932722938679
2026-01-07,113.23044621072411,122.59853674692256,113.97613153259512,129.9762715888664,103.15130868892801
2026-01-08,112.5343735899069,122.40354901600334,113.27934071237995,129.03413008535304,104.51153509953677
2026-01-09,113.01188033252791,122.7214606101783,114.27384541963315,130.09403927680557,105.26327431353606
2026-01-12,112.98778901588129,122.87389201082736,115.71630013669203,132.33162534764986,107.48687206350267
2026-01-13,113.49964448622944,123.01283098472973,112.74961607384175,129.77999210896778,109.07349378960751
2026-01-14,113.4405525993924,122.77583327636769,113.59511979696673,130.80064540444062,109.52844038706793
2026-01-15,113.11020154286042,122.82772214125575,115.57613172685915,131.5857633240351,108.33884710474713
2026-01-16,113.04288406794609,123.40059845967313,117.52915920091888,131.35022794815674,107.57939384461474
2026-01-19,112.94459721848673,124.06449765665255,116.90344529093836,130.2510628607245,108.08708328671679
2026-01-20,112.76076290892958,124.79253369333927,115.27561345297744,128.09198858183967,110.82082199707645
2026-01-21,113.27772716656924,124.74033869166891,118.3214600342667,128.79859470947468,111.81527940077049
2026-01-22,114.23394363022142,125.16080028479384,118.55745804717937,130.13329517278527,115.02083479323117
2026-01-23,114.29802533349209,125.31924411854298,118.94599738689988,130.99692488433922,114.413908906088
2026-01-26,114.69651648964059,125.72880965647002,117.78792425913589,131.55365961133302,113.99948445259874
2026-01-27,114.98085667179474,125.21235957454321,118.85765528485823,132.1438830947735,112.50186811882645
2026-01-28,116.24785151385973,126.23153328004982,120.35382274202023,133.22362576984276,112.58039647108941
2026-01-29,117.64098704756634,127.03501089074322,117.38898301065726,135.69257073129862,112.3924955227174
2026-01-30,115.2506273237307,126.06344819678976,117.02501144916381,132.68334415816093,111.55748151793033
2026-02-02,111.38266205310204,124.06154280065364,112.14793652012527,119.33949013244292,109.05441131343572
2026-02-03,113.15182930202108,126.46457196749957,114.60115819309098,125.53049719018168,110.54571956881347
2026-02-04,113.7725551652458,127.36956586211545,113.06152380922738,130.89041575184268,111.67301661342044
2026-02-05,112.84231777227411,127.07048105748164,110.84534039859024,126.74701803226651,110.52675481813712
2026-02-06,111.70453787928687,127.15486130049956,110.60494689147937,124.74758773735479,111.6320086044884
2026-02-09,113.63536493672066,127.73936856314663,114.01343064236413,129.10779115155995,112.11491007507261
2026-02-10,113.3647335394127,127.80218541948922,114.17852466635163,128.50555311092384,110.92918810547548
2026-02-11,113.69596450742144,128.08084465386636,113.64814627328323,129.57753682325603,110.91842070510134
2026-02-12,113.52739545692438,128.10291356414575,115.33475792017305,129.11983591237265,110.18631814257802
2026-02-13,113.21608074987938,127.25703921045333,114.27921940805325,127.37334559452806,109.98552929943082
2026-02-24,113.92770256617133,128.43447685034752,116.12102579774253,131.89013089929853,111.47480867162282
2026-02-25,114.31400569816932,128.69843594435147,117.52369901209609,131.99853374661305,111.58770149433464
2026-02-26,114.33024667935949,128.79002720027947,118.57177006587224,131.44447474922788,111.14049033465167
2026-02-27,114.13375724652911,127.78269509141802,118.12837859020564,131.6853699654823,110.58021466418464
2026-03-02,114.85625937904275,128.67376318768453,117.94523065428982,137.5150341988394,108.99669283063803
2026-03-03,114.62474525954956,128.5558237701122,112.93784962676443,135.6119619904294,113.72510145799171
2026-03-04,114.35577214382025,127.96862674482495,112.12805545957897,132.25147372368016,111.442133872286
2026-03-05,114.45128916412905,128.25318986103406,113.97608252348459,132.05875755067666,111.99567910716893
2026-03-06,115.47368949553668,128.53851032257495,113.50309189351148,130.96268431671902,114.19238754982386
2026-03-09,116.16806318722843,128.42687674462755,111.32693560277774,134.91643399999867,112.572261560106
2026-03-10,116.09373574348312,128.3509883269034,114.88575888161989,133.2880042871438,113.3791481278966
2026-03-11,117.45606575397494,128.84275686109697,114.80598314422403,135.8583207032481,112.64807249946847
2026-03-12,117.04205446896094,129.105909475289,113.69818382980452,135.23506131648915,110.94250974492661
2026-03-13,117.88194429481022,128.77170717361008,112.7334022128696,138.02318545572797,111.21003370880366
2026-03-16,116.55597646853002,128.2934780660793,113.6850709659615,134.4667065039641,111.35600252337001
2026-03-17,116.20019496619693,127.38098880364208,110.17244997351081,133.75335527582635,109.39962056987194
2026-03-18,116.57386247269895,127.1069313221967,112.53730008998608,133.8128012115045,109.5281960329369
2026-03-19,114.81093802775484,126.37643288876639,110.15360587024577,133.39667966175753,105.3109192386218
2026-03-20,113.17845673879742,125.87148672816258,109.83598330026156,131.07828817030983,103.1698668628934
2026-03-23,109.69883670255791,124.09043845595882,104.4932895681415,132.56443656226344,98.43792904683531
2026-03-24,111.74776098892171,123.906109609384,106.08819006479095,133.27778779040122,102.22562389148437
2026-03-25,111.6622080245573,124.46083157333628,109.22811614433006,128.34377512911516,103.20106320861552
2026-03-26,110.96322641696466,124.12190296202992,106.76816276010312,128.4626670004714,102.9624452405711
2026-03-27,110.16423945605204,124.28887457022302,107.06297203098273,126.1442755090238,104.07846680909165
2026-03-30,109.85213202223716,124.51682630385102,106.83959407472965,126.91707267283967,103.69450996509528
2026-03-31,108.60906207558097,124.27459495061255,104.33845325094191,123.05308685376023,103.54429283672476
2026-04-01,110.98095270769785,124.61770775414385,107.43318797157437,121.32915471909405,105.53942394361707
2026-04-02,110.19852725469602,123.70765280171159,104.66124094079548,123.58810027486359,106.47264455074097
2026-04-03,110.2010858769187,123.01436476805125,105.2217299101705,122.33973562562252,103.19343742062253
2026-04-07,110.20718021847988,123.15018616529592,106.15459710151511,122.24292948917666,103.94250457179332
2026-04-08,113.35339483198199,123.89130484214009,112.97868798168021,126.53904006734358,107.64094183295651
2026-04-09,112.84380629084909,123.66263564025832,113.52409766731206,125.98544683995331,104.90154369454349
2026-04-10,113.32416880386593,123.87395447117993,116.20706525637145,126.31546560374447,105.83269888056108
